Cleanup_ID,Country,State,Zone,GPS,Cleanup_type,Cleanup_date,Animal,Animal_Status,
97904,United States,"New Hampshire, USA","Seabrook, NH, USA","42.886338102064, -70.816552533765",land,11/03/2019,fish,dead,
97935,United States,"Colorado, USA","Denver, CO, USA","39.760303460792, -104.87700161052",land,10/24/2019,Toad,dead,
97937,United States,"North Carolina, USA","Kill Devil Hills, NC 27948, USA","36.010046699143, -75.659228381739",land,10/26/2019,Pufferfish,dead,
97938,United States,"North Carolina, USA","Kill Devil Hills, NC 27948, USA","36.04389984819, -75.675245635079",land,10/26/2019,Seagull,dead,
97940,United States,"North Carolina, USA","Nags Head, NC 27959, USA","35.90915206224, -75.595611943314",land,10/26/2019,Seagull,dead,
97954,United States,"Virginia, USA","Norfolk, VA, USA","36.847351479663, -76.29131094912",land,09/28/2019,Bird,dead,
97954,United States,"Virginia, USA","Norfolk, VA, USA","36.847351479663, -76.29131094912",land,09/28/2019,Crab,dead,
97954,United States,"Virginia, USA","Norfolk, VA, USA","36.847351479663, -76.29131094912",land,09/28/2019,Fish,dead,
97958,United States,"Virginia, USA","Chantilly, VA, USA","38.889885786808, -77.468279007935",land,10/26/2019,Racoon,dead,
97958,United States,"Virginia, USA","Chantilly, VA, USA","38.889885786808, -77.468279007935",land,10/26/2019,Mouse,dead,
99088,United States,"Virginia, USA","Fort Belvoir, VA, USA","38.682321545476, -77.153640975442",land,10/17/2019,Seer,dead,
99109,Italy,"Veneto, Italy","36030 Zugliano, Province of Vicenza, Italy","45.740512409894, 11.527061705243",land,10/12/2019,1 frog,dead,
99118,Portugal,"Porto District, Portugal","Vila Nova de Gaia, Portugal","41.1398557905, -8.6671874320857",land,09/28/2019,Seagull,dead,
99118,Portugal,"Porto District, Portugal","Vila Nova de Gaia, Portugal","41.1398557905, -8.6671874320857",land,09/28/2019,Star Fish,dead,
99118,Portugal,"Porto District, Portugal","Vila Nova de Gaia, Portugal","41.1398557905, -8.6671874320857",land,09/28/2019,Snail,dead,
99125,United States,"California, USA","Eureka, KS 67045, USA","40.740706979422, -124.21991753745",land,09/15/2018,Sea Lion,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99127,United States,"California, USA","Arcata, CA, USA","40.859032568452, -124.16709986594",land,09/15/2018,Sea Bird,dead,
99133,United States,"California, USA","Westhaven-Moonstone, CA 95570, USA","41.02902985474, -124.1118836122",land,09/15/2018,Common Murre,dead,
99133,United States,"California, USA","Westhaven-Moonstone, CA 95570, USA","41.02902985474, -124.1118836122",land,09/15/2018,Cormorant,dead,
99133,United States,"California, USA","Westhaven-Moonstone, CA 95570, USA","41.02902985474, -124.1118836122",land,09/15/2018,Sea Bird,dead,
99133,United States,"California, USA","Westhaven-Moonstone, CA 95570, USA","41.02902985474, -124.1118836122",land,09/15/2018,Sea Bird,dead,
99133,United States,"California, USA","Westhaven-Moonstone, CA 95570, USA","41.02902985474, -124.1118836122",land,09/15/2018,Sea Bird,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seal,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99135,United States,"California, USA","Humboldt County, CA, USA","41.140868745265, -124.14845751053",land,09/15/2018,Seagull,dead,
99179,United States,"California, USA","McKinleyville, CA, USA","40.99794229637, -124.11596350657",land,09/15/2018,Alligator Lizard,dead,
99179,United States,"California, USA","McKinleyville, CA, USA","40.99794229637, -124.11596350657",land,09/15/2018,Crab,dead,
99179,United States,"California, USA","McKinleyville, CA, USA","40.99794229637, -124.11596350657",land,09/15/2018,Crab,dead,
99179,United States,"California, USA","McKinleyville, CA, USA","40.99794229637, -124.11596350657",land,09/15/2018,Crab,injured,
99179,United States,"California, USA","McKinleyville, CA, USA","40.99794229637, -124.11596350657",land,09/15/2018,Sea bird,dead,
99179,United States,"California, USA","McKinleyville, CA, USA","40.99794229637, -124.11596350657",land,09/15/2018,Sea bird,dead,
99188,United States,"California, USA","Loleta, CA, USA","40.643561499217, -124.30439457446",land,09/15/2018,Cormorant,dead,
99233,Singapore,,Singapore,"1.3908273839427, 103.9930145199",land,10/19/2019,Fish,dead,
99235,Singapore,,Singapore,"1.4463032996169, 103.70896073751",land,10/19/2019,Horseshoe crab,dead,
99236,Singapore,,Singapore,"1.4102557296391, 103.92358367129",land,10/19/2019,Crab,dead,
99236,Singapore,,Singapore,"1.4102557296391, 103.92358367129",land,10/19/2019,Crabs,dead,
99236,Singapore,,Singapore,"1.4102557296391, 103.92358367129",land,10/19/2019,Horseshoe Crabs,dead,
99236,Singapore,,Singapore,"1.4102557296391, 103.92358367129",land,10/19/2019,Fish,dead,
99236,Singapore,,Singapore,"1.4102557296391, 103.92358367129",land,10/19/2019,Jellyfish,dead,
99236,Singapore,,Singapore,"1.4102557296391, 103.92358367129",land,10/19/2019,Lizard,dead,
99237,Singapore,,Singapore,"1.3130797577332, 103.99155440889",land,10/19/2019,Snake,dead,
99238,Singapore,,,"1.4124921402186, 103.99106731499",land,10/19/2019,Crabs,dead,
99238,Singapore,,,"1.4124921402186, 103.99106731499",land,10/19/2019,Bird,dead,
99238,Singapore,,,"1.4124921402186, 103.99106731499",land,10/19/2019,Horseshoe Crab,dead,
99239,Singapore,,Singapore,"1.301650865781, 103.91847191004",land,10/19/2019,Fish,dead,
99239,Singapore,,Singapore,"1.301650865781, 103.91847191004",land,10/19/2019,Fish x 3,dead,
99334,United States,"California, USA","Trinidad, CA 95570, USA","41.057273121111, -124.14323327116",land,09/15/2018,Sea bird,dead,
99334,United States,"California, USA","Trinidad, CA 95570, USA","41.057273121111, -124.14323327116",land,09/15/2018,Sea bird,dead,
99334,United States,"California, USA","Trinidad, CA 95570, USA","41.057273121111, -124.14323327116",land,09/15/2018,Sea bird,dead,
99334,United States,"California, USA","Trinidad, CA 95570, USA","41.057273121111, -124.14323327116",land,09/15/2018,Sea bird,dead,
99334,United States,"California, USA","Trinidad, CA 95570, USA","41.057273121111, -124.14323327116",land,09/15/2018,Sea bird,dead,
99334,United States,"California, USA","Trinidad, CA 95570, USA","41.057273121111, -124.14323327116",land,09/15/2018,Sea bird,dead,
99342,United States,"California, USA","Eureka, KS 67045, USA","40.775364328596, -124.21083857034",land,09/15/2018,Lamprey,injured,
99351,United States,"California, USA","Arcata, CA, USA","40.934636136044, -124.13456432383",land,09/15/2018,Unspecified,dead,
99351,United States,"California, USA","Arcata, CA, USA","40.934636136044, -124.13456432383",land,09/15/2018,Unspecified,dead,
99351,United States,"California, USA","Arcata, CA, USA","40.934636136044, -124.13456432383",land,09/15/2018,Unspecified,dead,
99442,United States,"California, USA","Arcata, CA, USA","40.834321366282, -124.18171883628",land,09/15/2018,12 Sea birds,dead,
99442,United States,"California, USA","Arcata, CA, USA","40.834321366282, -124.18171883628",land,09/15/2018,33 Unspecified,dead,
99442,United States,"California, USA","Arcata, CA, USA","40.834321366282, -124.18171883628",land,09/15/2018,5 Unspecified,dead,
99528,Brazil,"State of Ṣo Paulo, Brazil","Ṣo Sebastịo, State of Ṣo Paulo, Brazil","-23.810981, -45.407572",land,09/21/2019,turtle,dead,
99542,Brazil,"State of Ṣo Paulo, Brazil","Ṣo Sebastịo, State of Ṣo Paulo, Brazil","-23.768573, -45.731329",land,09/21/2019,turtle,dead,
99624,United States,"South Carolina, USA","Manning, SC 29102, USA","33.520178337896, -80.192962224114",land,09/17/2019,Turtle,dead,
99652,United States,"New York, USA","New York, NY, USA","40.57243265915, -73.980680351502",land,10/19/2019,crabs,dead,
99652,United States,"New York, USA","New York, NY, USA","40.57243265915, -73.980680351502",land,10/19/2019,fish,dead,
99680,United States,"Virginia, USA","Abingdon, VA, USA","36.821579485987, -81.927254328781",land,11/03/2019,bear,dead,
99715,United States,"Florida, USA","Key Biscayne, FL 33149, USA","25.731510773576, -80.162078170866",land,09/21/2019,Bird,dead,
99715,United States,"Florida, USA","Key Biscayne, FL 33149, USA","25.731510773576, -80.162078170866",land,09/21/2019,Fish,dead,
99715,United States,"Florida, USA","Key Biscayne, FL 33149, USA","25.731510773576, -80.162078170866",land,09/21/2019,Squid,dead,
99721,United States,"Florida, USA","Biscayne Park, FL 33161, USA","25.880289328783, -80.186782452834",land,09/21/2019,Igiana,dead,
99722,United States,"Florida, USA","Miami, FL, USA","25.847559062195, -80.167290837934",land,09/21/2019,Chicken,dead,
99722,United States,"Florida, USA","Miami, FL, USA","25.847559062195, -80.167290837934",land,09/21/2019,Fish,dead,
99722,United States,"Florida, USA","Miami, FL, USA","25.847559062195, -80.167290837934",land,09/21/2019,Fish,dead,
99821,United States,"South Carolina, USA","Atlantic Beach, NC, USA","33.847349511434, -78.579568834896",land,11/09/2019,Pelican,dead,
99824,United States,"California, USA","Burlingame, CA, USA","37.600101280305, -122.36687095593",land,09/21/2019,Bee,injured,
99833,United States,"Florida, USA","St. Petersburg, FL, USA","27.653941769413, -82.677722294598",land,10/25/2019,crab,dead,
99833,United States,"Florida, USA","St. Petersburg, FL, USA","27.653941769413, -82.677722294598",land,10/25/2019,crab,dead,
99833,United States,"Florida, USA","St. Petersburg, FL, USA","27.653941769413, -82.677722294598",land,10/25/2019,stingray,dead,
99853,Northern Mariana Islands,"Rota Island, CNMI",,"14.167091816296, 145.17469823103",land,09/20/2019,1,dead,
99871,Northern Mariana Islands,"Rota Island, CNMI","Songsong, Rota Island, CNMI","14.134221226028, 145.13448256242",land,09/20/2019,Bird,dead,
99886,United States,"Florida, USA","St. Petersburg, FL, USA","27.772243453824, -82.653466498576",land,10/26/2019,Turtle,dead,
99962,United Arab Emirates,Fujairah - United Arab Emirates,Al Aqah - Fujairah - United Arab Emirates,"25.494672227903, 56.363989078758",underwater,11/22/2019,Fish,injured,
100160,United States,"Florida, USA","Key West, FL 33040, USA","24.564712986678, -81.785839332461",land,12/02/2019,Possible Osprey,dead,
100166,United States,"California, USA","San Simeon, CA 93452, USA","35.660930247253, -121.25475198873",land,09/21/2019,bird,dead,
100167,United States,"California, USA","Millbrae, CA, USA","37.605091265052, -122.37630127205",land,09/21/2019,Pigeon,dead,
100175,United States,"New York, USA","New York, NY, USA","40.866054394596, -73.793260009262",land,09/26/2019,Deer,dead,
100179,United States,"New York, USA","Wantagh, NY, USA","40.599510799856, -73.521809946751",land,10/06/2019,Bird,dead,
100179,United States,"New York, USA","Wantagh, NY, USA","40.599510799856, -73.521809946751",land,10/06/2019,Butterfly,dead,
100215,United States,"South Carolina, USA","Bluffton, SC, USA","32.232321840799, -80.86771746097",land,09/21/2019,Raccoon,injured,
100403,United States,"New York, USA","New York, NY, USA","40.503077705966, -74.219131010531",land,09/21/2019,Groundhog,dead,
100407,United States,"California, USA","San Simeon, CA 93452, USA","35.758082835125, -121.23769249329",land,09/21/2019,seagulls,dead,
100410,United States,"North Carolina, USA","Goldsboro, NC, USA","35.367164389162, -78.067277555417",land,10/04/2019,bird,dead,
100440,United States,"North Carolina, USA","Fremont, CA, USA","35.559826325878, -78.051086943795",land,10/10/2019,dog,dead,
100440,United States,"North Carolina, USA","Fremont, CA, USA","35.559826325878, -78.051086943795",land,10/10/2019,opossum,dead,
100440,United States,"North Carolina, USA","Fremont, CA, USA","35.559826325878, -78.051086943795",land,10/10/2019,squirrel,dead,
100444,United States,"New York, USA","Mattituck, NY, USA","41.011540356172, -72.563285612396",land,04/22/2019,seagull,dead,
100461,United States,"Alabama, USA","Spanish Fort, AL, USA","30.674165244712, -87.93335552556",watercraft,09/21/2019,racoon,dead,
100461,United States,"Alabama, USA","Spanish Fort, AL, USA","30.674165244712, -87.93335552556",watercraft,09/21/2019,bird,dead,
100461,United States,"Alabama, USA","Spanish Fort, AL, USA","30.674165244712, -87.93335552556",watercraft,09/21/2019,armadillo,dead,
100469,United States,"Alabama, USA","Mobile, AL, USA","30.646912576256, -88.060416472131",land,09/21/2019,squirrel,dead,
100471,United States,"Alabama, USA","Gulf Shores, AL, USA","30.252781160447, -87.816609299275",land,09/21/2019,armadillo,dead,
100471,United States,"Alabama, USA","Gulf Shores, AL, USA","30.252781160447, -87.816609299275",land,09/21/2019,snakes,dead,
100471,United States,"Alabama, USA","Gulf Shores, AL, USA","30.252781160447, -87.816609299275",land,09/21/2019,shark,dead,
100472,United States,"Maine, USA","Lubec, ME, USA","44.824992249409, -66.992219566646",land,09/26/2019,3 seagulls,dead,
100473,United States,"Maine, USA","Lubec, ME, USA","44.854598749455, -66.981962992817",land,09/28/2019,cormorant,dead,
100473,United States,"Maine, USA","Lubec, ME, USA","44.854598749455, -66.981962992817",land,09/28/2019,squid,dead,
100474,United States,"Alabama, USA","Mobile, AL, USA","30.582444721465, -88.073863902711",land,09/21/2019,pelica,dead,
100474,United States,"Alabama, USA","Mobile, AL, USA","30.582444721465, -88.073863902711",land,09/21/2019,cats (5),dead,
100476,United States,"Alabama, USA","Orange Beach, AL, USA","30.283926353299, -87.554814475439",land,09/21/2019,fish,dead,
100478,United States,"Alabama, USA","Elberta, AL 36530, USA","30.364064801653, -87.619929718743",land,09/21/2019,crab,dead,
100480,United States,"Alabama, USA","Mobile, AL, USA","30.707579641261, -88.15389683366",land,09/21/2019,turtle (2),dead,
100480,United States,"Alabama, USA","Mobile, AL, USA","30.707579641261, -88.15389683366",land,09/21/2019,bird,dead,
100482,United States,"Alabama, USA","Baldwin County, AL, USA","30.304846063572, -87.729142254328",land,09/21/2019,snake,dead,
100485,United States,"Florida, USA","Key Biscayne, FL 33149, USA","25.718043815423, -80.148765214934",land,09/21/2019,Bird,dead,
100485,United States,"Florida, USA","Key Biscayne, FL 33149, USA","25.718043815423, -80.148765214934",land,09/21/2019,Crab,dead,
100487,United States,"California, USA","San Simeon, CA 93452, USA","35.6436409075, -121.18887669895",land,09/21/2019,4 birds,dead,
100488,United States,"California, USA","Cambria, CA, USA","35.577334623629, -121.11470542223",land,09/21/2019,bird,dead,
100488,United States,"California, USA","Cambria, CA, USA","35.577334623629, -121.11470542223",land,09/21/2019,seal,dead,
100489,United States,"California, USA","Cambria, CA, USA","35.568113861806, -121.10163585664",land,09/21/2019,squirrels (2),dead,
100491,United States,"California, USA","Paso Robles, CA 93446, USA","35.622037612874, -120.66980778413",land,09/21/2019,animal,dead,
100494,United States,"California, USA","Templeton, CA, USA","35.547388731625, -120.70735420361",land,09/21/2019,raccoon,dead,
100494,United States,"California, USA","Templeton, CA, USA","35.547388731625, -120.70735420361",land,09/21/2019,birds,dead,
100500,United States,"California, USA","San Simeon, CA 93452, USA","35.644105554084, -121.19343911377",land,09/21/2019,birds (2),dead,
100500,United States,"California, USA","San Simeon, CA 93452, USA","35.644105554084, -121.19343911377",land,09/21/2019,owl,dead,
100501,United States,"California, USA","Cayucos, CA 93430, USA","35.448943493073, -120.90583259312",land,09/21/2019,seagulls,dead,
100502,United States,"California, USA","Cayucos, CA 93430, USA","35.435184624052, -120.88809571905",land,09/21/2019,bird,dead,
100504,United States,"California, USA","Morro Bay, CA, USA","35.405498488392, -120.86980276616",land,09/21/2019,birds (3),dead,
100505,United States,"California, USA","Morro Bay, CA, USA","35.378059334743, -120.85665675449",land,09/21/2019,seagull,dead,
100506,United States,"California, USA","Morro Bay, CA, USA","35.374942984055, -120.86331633174",land,09/21/2019,otter,dead,
100506,United States,"California, USA","Morro Bay, CA, USA","35.374942984055, -120.86331633174",land,09/21/2019,bird,dead,
100507,United States,"California, USA","Morro Bay, CA, USA","35.368348465825, -120.86656410105",land,09/21/2019,bird,dead,
100544,United States,"Florida, USA","Bonita Springs, FL, USA","26.37931, -81.86178",land,09/21/2019,Bird,dead,
100549,United States,"Florida, USA","Sanibel, FL, USA","26.45306, -82.01459",land,09/21/2019,Toad,dead,
100561,United States,"Alabama, USA","Theodore, AL 36582, USA","30.444886847201, -88.113749168695",land,09/21/2019,birds,dead,
100561,United States,"Alabama, USA","Theodore, AL 36582, USA","30.444886847201, -88.113749168695",land,09/21/2019,fish,dead,
100562,Italy,"Emilia-Romagna, Italy","41054 Marano sul Panaro, Province of Modena, Italy","44.452509399422, 10.964467970672",land,09/15/2019,pigeon,dead,
100563,United States,"Alabama, USA","Coden, AL 36523, USA","30.371880426006, -88.227825993799",land,09/21/2019,fish,dead,
100566,United States,"Florida, USA","Lealman, FL, USA","27.814055395781, -82.683676425434",land,11/10/2019,turtle,dead,
100567,United States,"Alabama, USA","Gulf Shores, AL, USA","30.255274096826, -87.715781755565",watercraft,09/21/2019,3 jellyfish,dead,
100567,United States,"Alabama, USA","Gulf Shores, AL, USA","30.255274096826, -87.715781755565",watercraft,09/21/2019,fish,dead,
100569,United States,"Alabama, USA","Spanish Fort, AL, USA","30.679457969927, -87.993111377983",watercraft,09/21/2019,birds,dead,
100569,United States,"Alabama, USA","Spanish Fort, AL, USA","30.679457969927, -87.993111377983",watercraft,09/21/2019,fish,dead,
100571,United States,"Alabama, USA","Fairhope, AL 36532, USA","30.415427381295, -87.825977469738",land,09/21/2019,2 birds,dead,
100571,United States,"Alabama, USA","Fairhope, AL 36532, USA","30.415427381295, -87.825977469738",land,09/21/2019,1 snake,dead,
100571,United States,"Alabama, USA","Fairhope, AL 36532, USA","30.415427381295, -87.825977469738",land,09/21/2019,4 fish,dead,
100571,United States,"Alabama, USA","Fairhope, AL 36532, USA","30.415427381295, -87.825977469738",land,09/21/2019,1 crab,dead,
100572,United States,"California, USA","Calistoga, CA 94515, USA","38.581142044766, -122.5866621293",land,09/21/2019,cat,dead,
100574,United States,"California, USA","Morro Bay, CA, USA","35.369448523429, -120.85507891964",land,09/21/2019,opossum,dead,
100576,United States,"California, USA","San Luis Obispo County, CA, USA","35.274298320778, -120.88754162625",land,09/21/2019,4 seagulls,dead,
100576,United States,"California, USA","San Luis Obispo County, CA, USA","35.274298320778, -120.88754162625",land,09/21/2019,2 seals,dead,
100577,United States,"California, USA","San Luis Obispo County, CA, USA","35.274787297475, -120.88965942172",land,09/21/2019,fish,dead,
100577,United States,"California, USA","San Luis Obispo County, CA, USA","35.274787297475, -120.88965942172",land,09/21/2019,bird,dead,
100580,United States,"California, USA","San Luis Obispo, CA, USA","35.293683316367, -120.64360379826",land,09/21/2019,chicken,dead,
100580,United States,"California, USA","San Luis Obispo, CA, USA","35.293683316367, -120.64360379826",land,09/21/2019,deer jaw bone,dead,
100815,Trinidad and Tobago,"Western Tobago, Trinidad and Tobago","Crown Point, IN 46307, USA","11.152502942804, -60.845162477479",land,10/20/2019,fish,dead,
100816,Trinidad and Tobago,"Western Tobago, Trinidad and Tobago","Crown Point, IN 46307, USA","11.147736278542, -60.814793733152",land,10/20/2019,frog,injured,
100830,United States,"California, USA","Hayward, CA, USA","37.617392128682, -122.10498600827",land,09/21/2019,crabs (2),dead,
100831,United States,"California, USA","Oakland, CA, USA","37.752628176958, -122.20895797145",land,09/21/2019,crabs,dead,
100836,United States,"California, USA","Rodeo, CA, USA","38.040761194309, -122.26411938351",land,09/21/2019,crab,dead,
100838,United States,"California, USA","Oakland, CA, USA","37.731785679295, -122.20809556396",land,09/21/2019,seagull,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Gull,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Gull,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Gull,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Gull,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Grebe,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Grebe,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Grebe,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Grebe,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Cormorant,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Cormorant,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Cormorant,dead,
100844,United States,"California, USA","Trinidad, CA 95570, USA","41.057279771404, -124.14268161634",land,09/16/2017,Cormorant,dead,
100846,United States,"California, USA","Humboldt County, CA, USA","41.058548888923, -124.14965949965",land,09/16/2017,Seabird,dead,
100846,United States,"California, USA","Humboldt County, CA, USA","41.058548888923, -124.14965949965",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100847,United States,"California, USA","Humboldt County, CA, USA","40.7995104623, -124.20544422946",land,09/16/2017,Seabird,dead,
100859,United States,"Alaska, USA","Diamond Ridge, AK, USA","59.657637575159, -151.67082740246",land,10/05/2019,Puffin,dead,
100859,United States,"Alaska, USA","Diamond Ridge, AK, USA","59.657637575159, -151.67082740246",land,10/05/2019,Puffin,dead,
100859,United States,"Alaska, USA","Diamond Ridge, AK, USA","59.657637575159, -151.67082740246",land,10/05/2019,Puffin,dead,
100859,United States,"Alaska, USA","Diamond Ridge, AK, USA","59.657637575159, -151.67082740246",land,10/05/2019,Bald eagle,dead,
100860,United States,"Alaska, USA","Halibut Cove, AK 99603, USA","59.558058658339, -151.25928224698",land,08/31/2019,Sea otter,dead,
100910,United States,"California, USA","Ventura, CA, USA","34.276445476311, -119.29317859161",land,09/21/2019,seagull,dead,
100925,United States,"California, USA","Oxnard, CA, USA","34.140113191134, -119.17632949035",land,09/21/2019,seal - very decayed,dead,
100925,United States,"California, USA","Oxnard, CA, USA","34.140113191134, -119.17632949035",land,09/21/2019,bird - very decayed,dead,
100926,United States,"California, USA","Oxnard, CA, USA","34.225476087776, -119.25841698731",land,09/21/2019,sea lion,dead,
100926,United States,"California, USA","Oxnard, CA, USA","34.225476087776, -119.25841698731",land,09/21/2019,sea bird,dead,
100927,United States,"California, USA","Humboldt County, CA, USA","40.766572666164, -124.22842290667",land,09/16/2017,Unidentified Animal,dead,
100927,United States,"California, USA","Humboldt County, CA, USA","40.766572666164, -124.22842290667",land,09/16/2017,Unidentified Animal,dead,
100930,United States,"California, USA","Ventura, CA, USA","34.254803555149, -119.26754838323",land,09/21/2019,rat,dead,
100931,United States,"Maine, USA","Searsport, ME, USA","44.450974659179, -68.882132322807",land,09/27/2019,bird,dead,
100932,United States,"California, USA","Burlingame, CA, USA","37.591809505406, -122.34269452698",land,09/21/2019,fISH,dead,
100933,United States,"California, USA","Camarillo, CA, USA","34.229731851065, -119.00328313849",land,09/21/2019,crow,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
100934,United States,"California, USA","Humboldt County, CA, USA","40.784720911569, -124.1988358609",land,09/16/2017,Seabird,dead,
